"ESTJ	8.) Strict",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	9.) Boring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	10.) Direct and truthful when communicating with others.    As with everything in life that is stereotyped", I can at least see where they originated. But of course, stereotyping is just a lazy person's way of 'understanding' the world! I do like this list of stereotypes, however.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	A close friend of mine is an ESTJ", and an old teacher of mine also was. They definitely displayed some of these traits to a degree; these clearly displayed traits were being critical of others, and being direct and truthful (or, blunt). In terms of criticism of others, these two people will let people know if what they are doing is against the ESTJ's moral values, or against the values or emotions of someone the ESTJ held close, or if there was an element of injustice. In this way, the stereotype of 'bullying' in my eyes is perceivable, but perhaps incorrect; ESTJ's might seem like bullies when their rags are pulled, but will in fact be trying to support morality, happiness, and most of all, justice and fairness.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	The bluntness has always made me laugh; I like it when people are blunt with me. I believe ESTJ's feel the only way forwards into true progression (of course", this is how THEY personally perceive what progression is) is to tell people the truth. This means, if you've pleased them, you will know. If you have good traits you will know. Naturally, this also counts for the opposite. ESTJ's in my experience don't like dysfunction. For everything to be in working order, an ESTJ will identify the problem, and hope the person has the initiative to sort it out! If the targeted individual is actually suffering or struggling with something, this may come across as insensitivity and bullying- but I feel that the original aim was to improve standards for everyone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	The more I read of this", the more I feel you're describing Bill O'Reilly! Hah, ahhh...that crazy bastard might not think he's far-Right, but the Tea Party are still handing him biscuits over the fence...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	But I digress. I feel ESTJ's do have a habit of being unswaying in their beliefs", but let's face it- everyone, of any type, race, religion, or creed, is ultimately unbending in some areas. Perhaps ESTJ's just tend to be a little more so. Is it bravery? Is it arrogance? Who knows! For those that I know, I accept it as part of their nature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Now the last part is...boring?! Ahahah...fuck man. You need to come over and have tea and biscuits with my ESTJ friend and I some time. At the end of the day", your massively increased knowledge of the Cold War, Communist Propaganda, Ancient Greece, Disney Movies and what type of biscuits to have next will PROVE that they're not boring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	ESTJ...it s good to have one at home!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Benefits:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- tidy house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- ESTJs always know where your sh** is.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- unique opportunity to hear 'healthy' practical opinion on variety of topics. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Drawbacks:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-They can be annoying and abusive when you disagree with them. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	How to avoid conflicts with ESTJ:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-pretend you share their point of view but do things your way", never argue, it s pointless.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	- if you say", 'ok' and then do something your way  they will spend the whole week trying to comprehend why they did  not double check, but will finally come to some  awkward conclusions like: 'no one else know how to do stuff, apart from me!' or 'next time i'll do it myself to be sure it s done right'!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	ESTJ seem not to follow rules", they seem to make rules and apply them to other people! lol I find people say ESTJ follow the rules but like i said only if it abides by their standards of the 'rules'. They get angry when you can prove them wrong  ... thats right i went there lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Happy   ESTJ's are probably the most matured out of all the types.    I beg to differ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Insensitive to others feelings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Can't see why what they does hurts others.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	My twin sister is ESTJ. I love her! She is my hero. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	 ESTJs are strong", driven, abrasive weed wackers that often don't understand or see how they can affect others. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	They are also efficient", successful, protecive winners. I want them on my side.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by dpt727   I want them on my side.    But if they're not ... watch out!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	As an ESTJ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	1.) Does not question the law",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Definitely not always question the law",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	2.) Conservative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Definitely not",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	3.) Bullies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I try not too",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	4.) Unprogressive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	not sure on that one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	5.) Paranoid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	6.) Bias towards their own beliefs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Im quite open minded really...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	7.) Critical of others",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	8.) Strict",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	not really",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	9.) Boring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Hell no!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	10.) Direct and truthful when communicating with others.        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I d better get rid of ISTJs", those ones are even more intense.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Charlie   absolutely.  I just have yet to meet an ESTJ who doesn't fit the stereotypes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	oooh anyone else notice that some STJ's march instead of walk. It's like ""I'm so damn purposed I can't even slow down to separate my legs far apart. It's not efficient. In fact"," YOU should march too!""    That is so true for me. I'am practically physically incapable of walking slowly. When I did my knee in I had to walk at a normal pace and it nearly killed me with frustration. (function(w",d,s,i){w.ldAdInit=w.ldAdInit||[];w.ldAdInit.push({slot:8275656534393447,size:[0, 0],"id:""ld-3255-8133""});if(!d.getElementById(i)){var j=d.createElement(s)","p=d.getElementsByTagName(s)[0];j.async=true;j.src=""//cdn2.lockerdome.com/_js/ajs.js"";j.id=i;p.parentNode.insertBefore(j",p);}})(window,document,script,ld-ajs);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Hey. ^^ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Lets see", I am an ESTJ and I could definitely say that I am completely misunderstood by everyone.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	D:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I am mostly called Pushy", Traditional, Stubborn. I have trouble getting along with lazy, irresponsible, or just people who make bad choices in general. I tend to be much tougher on those people, but I am definitely not mean to them. I try to help people like that by giving them good advice or having them realize the mistakes they are making or what they are doing now is going to take them in life. They resent me for this and think I a mean. I am only trying to help them though.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Sabrah   Hey. ^^ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Lets see", I am an ESTJ and I could definitely say that I am completely misunderstood by everyone.. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	D:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I am mostly called Pushy", Traditional, Stubborn. I have trouble getting along with lazy, irresponsible, or just people who make bad choices in general. I tend to be much tougher on those people, but I am definitely not mean to them. I try to help people like that by giving them good advice or having them realize the mistakes they are making or what they are doing now is going to take them in life. They resent me for this and think I a mean. I am only trying to help them though.    Not necessarily refers to ESTJ type, my ENFJ partner and me both hate lazy irresponsible people, who makes stupid irrational decisions, but what's the point to waste your time on teaching those people how to live properly? That what actually their parents for, not you. I know few ESTJs who like to give out the advises even if you are not asking for one:-) I personally either ignore those attempts to 'help me ' or cut off such people in a very rude manner. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	as for ESTJs I gladly appreciate  them being so smart 'know-it-alls'", but the rest of humanity is still managing to survive  even if they belong to another MBTI type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Characteristics I've seen:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very well-dressed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Mature and professional even at a young age",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-On the ball.  Quickly takes control.  Has a plan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Goes to great lengths to always appear in-control to others. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Intense love for baseball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very decisive manner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Stands back and respects others when others seem to know what they are doing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-A hilarious", off-the-wall sense of humor, sometimes inappropriate to the venue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by josephkonrad   Characteristics I've seen:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very well-dressed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Mature and professional even at a young age",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-On the ball.  Quickly takes control.  Has a plan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Goes to great lengths to always appear in-control to others. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Intense love for baseball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Very decisive manner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Stands back and respects others when others seem to know what they are doing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-A hilarious", off-the-wall sense of humor, sometimes inappropriate to the venue    Mostly correct for me. Except for that I am not male and I don't care about baseball. :P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Ashleyshrugged   I'm sure there are plenty of people in this world that don't like me because of my personality type", but in my case I've found the key factor is weather people are F's or T's.  Every single one of my friends is a T.  My husband is an INTP," which actually works out incredibly well.  He sort of needs someone to ""do the things he doesn't like to do""", like planning and cleaning the house, and I really need to have someone who listens to me and gives me great advice, he is great at creating a big picture plan, and I'm good with the details.  Now F's on the other hand, I can barely understand you guys.  It really stinks because 75% of women are F's," so most of my friends are men.  I do have a few girlfriends but many of them just have a hard time with how I will basically tell it like it is and I'm not very concerned with their ""feelings"".  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I think that lots of F's take everything I say too personally", I'm generally not trying to offend them.  Think of Dr. Tempe Brennan on Bones, she just says things that are true sometimes even if others find them insensitive, I can't even understand why people would be offended by my pointing out the truth about something...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Ok this was a really long post so If you made it to hear", bravo, and if not, O well :).    How sure are you that you are an S?  Also, how sure are you that you are a T?  I am a good people reader and I suspect that you are neither... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	A few things stood out to me as being atypical of an ESTJ.  First of all", you're too abstract for an S.  It seems to me your thinking on these issues and relationships are anything but grounded and concise.  Your tangents on yelling and the dilemma on whether or not to give aid to Africa are two examples of inductive logic--expounding on a smaller example into the larger issues involved.  Inductive logic is often preferred by Idealist/NF's, as is your focus on relationships and people.  Guardians (SJ's) prefer linear ways of thinking which would avoid taking on such tangential topics.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Moreover", Guardians don't often understand and get along well with NT Rationals (e.g. your husband), and, though of course two mature individuals of any temperament make a successful marriage work, SJ/NT marriages tend to be fraught with misunderstandings and an inability to relate to one another which makes mutual satisfaction difficult to achieve.  If you are finding things work out splendidly with your NT husband, and without much effort, then I question your personality test results. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	David Keirsey (also an INTP", btw, like your husband) studied the Myers Briggs and found several weaknesses.  In particular, he found that Myers-Briggs test is not very accurate in terms of measuring N vs. S.  I would recommend that you take the Keirsey temperament sorter and see if you get the same results as your MB test.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Moreover", I would add that NF Idealists (I am one myself) are more prone than any other temperament to get false results on personality sorters.  Besides the flaws of the test, we are too good at understanding what the question is getting at, and too self-effacing to understand ourselves in terms of absolutes.  I took MB three times and never got an accurate result.  The first result said I was ISFP, the second ESFJ, and the third was also a Guardian.  But I am an ENFP, no doubt about it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I believe you regarding the E and J", so I would likely peg you as ENFJ.  It's funny that you think of the world in terms of T's and F's and I think you are an F yourself.  But perhaps the T/F difference that you are referring to is actually the N/S dichotomy. According to Keirsey, about 80% of the population is S, consistent with your breakdown of 75% of women being hard for you to understand.  Keirsey pins the N/S dichotomy as the most important one for temperaments--the one that breaks the world down into groups of people you understand vs. groups of people you don't understand.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	N's are the abstract folk--the one's who can take an idea and get so fully absorbed in it that they can lose awareness of their surroundings.  It would be easy to think of N's as thinkers in that way.  But the T/F dichotomy refers only to the subject of interest: T's prefer to think about things", F's prefer to contemplate people, relationships, etc. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Keirsey's book Please Understand Me II is wonderful", much more clear and compelling than his website, although the website is also good.  He helps clarify many of the misunderstandings caused by Myers-Briggs mistakes and clear up much the confusion as to who we are and why we do what we do. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	BTW", if you are an ENFJ married to an INTP, you would be in what Keirsey found empirically was the best sort of compatibility within marriage--same with regards to N/S, complementary in every other respect.  He found these sorts of marriages--Idealists/Rationalists and Guardian/Artisan--were more successful than any other matches. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Also", Kathy Reich, author of Bones and creator of Tempe Brennan's character, is also an idealist. A lot of writers are. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Which brings me to my final point", the length of your post.  Idealists are so long-winded!  Sorry to all the pithy S-folks out there!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	As an INTP", I know damn well a lot of the types tend to not like us much.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	And all but one of those are perfectly content with recognising this in their own ways", when healthy, and just not interacting with us in any way unless they HAVE to due to work and us.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Yep. You guessed it. Your type is THAT one. And", let me fuck your shit up something fierce. An INTP would rather die than obey you unconditionally. Humans are not psychic. INTPs are, by nature, the first to question everything and anything. So, when your obvious God Complex triggers and you expect all humans to psychically know how you expect a problem to be solved, exactly, and when you expect all humans who don't GET YOU to capitulate, us worthless piece of shit INTPs who flip you the bird and carry on as we do are so fucking frustrating to you types.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	One major advantage you have over us is the power of numbers. The other? The Power Of Authoritarianism. You manipulate", and fuck, in your masturbatory world, you FORCE us to obey. But did I not say that we'd rather DIE than listen to your shit unconditionally?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Accuse me of type bigotry all you'd like. But all other unhealthy MBTI types", when they act like total shitheads, the CAUSE is them being unhealthy, and the EFFECT is dependent on their type. With  ESTJs, though, I really think the cause is being an ESTJ," and the effect is becoming unhealthy because some important people don't unconditionally capitulate to you. I am more than willing to take infraction points or a temp ban for saying this. I have NEVER met an ESTJ who I'd consider ""healthy"," and doubt I ever will.
ESTJ	They can get angry at others for them not seeing it their way.
ESTJ	I read that a lot of time ESTJs are conservative, but I am extremely liberal and left wing.
ESTJ	Stereotypes are usually accurate, from what I've seen, but this just seems downright incorrect.
ESTJ	It would be hard to believe that there would be any connection between personality type and politics.      Originally Posted by Lazy Bear   I read that a lot of time ESTJs are conservative, but I am extremely liberal and left wing.
ESTJ	Stereotypes are usually accurate, from what I've seen, but this just seems downright incorrect.
ESTJ	Originally Posted by Lazy Bear   I read that a lot of time ESTJs are conservative, but I am extremely liberal and left wing.
ESTJ	Stereotypes are usually accurate, from what I've seen, but this just seems downright incorrect.    You don't look like what I'd picture a typical ESTJ to look like either. You look like a creative type. (function(w,d,s,i){w.ldAdInit=w.ldAdInit||[];w.ldAdInit.push({slot:8275656534393447,size:[0, 0],id:ld-3255-8133""});if(!d.getElementById(i)){var j=d.createElement(s)","p=d.getElementsByTagName(s)[0];j.async=true;j.src=""//cdn2.lockerdome.com/_js/ajs.js"";j.id=i;p.parentNode.insertBefore(j",p);}})(window,document,script,ld-ajs);,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by morpheusx66   You don't look like what I'd picture a typical ESTJ to look like either. You look like a creative type.    What do you mean?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Originally Posted by Lazy Bear   What do you mean?    It's hard to make anything more than a superficial assumption made off of one picture but you have the initial appearance of a quasi-artsy type. I guess it's the geek-chic glasses and b-movie t-shirt. I can't explain it beyond that", it's just my impression. I would imagine a ESFJ to dress very neat but conservatively, if we're speaking in stereotypes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	FYI--Myers Briggs test is flawed.  It gives a lot of false results.  The first time I took it", it told me I was an ISFP.  The next time, an ESFJ.  I am neither--I am ENFP.  For all the people who are on here, thinking that they are S's, but find themselves oddly behaving like N's--PERHAPS YOU SHOULD DOUBT YOUR TEST RESULTS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Seriously.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Keirsey's temperament sorter is more accurate than MB", and his theory is the only one I've seen that has been researched and supported with empirical evidence. He was very careful in the deductions he made--he didn't base his compatibility theory on his latest crush. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	I read his PUMII (which includes both tests in the appendix) and I recommend it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Just to pad the good ESTJ stereotypes (which seem to be lacking on this thread)--",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-Judge Judy is a fantastic ESTJ", mature, no-nonsense, quite funny--Common Sense | Please Understand Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	-My mom-in-law is ISTJ and she is among the most caring individuals I have ever met. She gives so much of herself to others", offering 200% in any situation, ready to help anyone who needs it. When we are with her, her meals are always on time, and delicious, wholesome, great salad dressing (who has time to make salad dressing anymore??). So her jokes are shallow--I have learned more from her about how to take care of my family and myself than I have ever learned from any NT intellectual's discourse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Most ESTJs would not be on this forum because they are too engaged in the world around them; too engaged with their duties", chorelists, responsibilities, etc. A lot of the stereotypes people are making here are half-true--yes, they are unyielding--but no, that doesn't make them all assholes. There are several situations in life in which being unyielding is a very good thing--i.e. giving someone who needs it a good kick in the pants. Many N's (who dominate these boards) would not appreciate said kick-in-the-pants, but a lot of folks--SP's especially, who account for up to 40% of the population--love it when someone cares enough about them to deliver it with force. Another thing SJs tend to be great at is making life run smoothly, on time, making sure there is milk in the refrigerator, etc. Without SJs, we would all surely perish, our society would malfunction like a printer machine just when you need it, us lost and languishing in our own distracted creativity. Like other good folks have pointed out, the goodness or badness of a person--their level of maturity--has NOTHING to do with temperament. There are good and bad versions of ANY temperament. While temperament friction certainly exists, maturity is what allows us to see beyond these stereotypes, into the reality of the person across from us.  Close up, we are the same, doing the best we can with what we have been given. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	Other types see the world differently from us", perhaps, but that doesn't mean that they are any less right than we are. They are simply looking in a different direction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	1. Can never be wrong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	2. Can never admit they are wrong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	3. Insane Work-a-holics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	4. Complain constantly about how hard they work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	5. Extremely Dependable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	6. Annoying",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ESTJ	7. Has to be constantly doing something productive", except for when watching mildless tv.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
